,start_time,model,checkpoint,attack,norm,epsilon,targeted,target,loss,end_time,duration,dataset,epe,px1,px3,px5,outlier,own_epe,epe_orig_preds,own_epe_orig_preds,cosim_target,cosim_orig_preds,epe_ground_truth,own_epe_ground_truth,cosim_ground_truth,l2_delta1,l2_delta2,l2_delta12,l0_delta1,l0_delta2,l0_delta12,l_inf_delta1,l_inf_delta2,l_inf_delta12,cosim,iterations,alpha,epe_initial_to_negative,epe_initial_to_zero,own_epe_ground_truth_to_negative,own_epe_ground_truth_to_zero,epe_ground_truth_to_negative,epe_ground_truth_to_zero,optim,boxconstraint,conf_f1,val,name,severity
3234,2024-05-29 04:32:03,raft,sintel,bim,inf,0.0157,False,,epe,2024-05-29 05:08:07,00:36:03,sintel-final,11.45993170809219,0.04787349605805597,0.27831713440852907,0.4666615048552909,71.9137319352739,11.459931234804973,,,,,,,,,,,,,,,,,0.549538739285039,3.0,0.01,,,,,,,ground_truth,,,,,
3235,2024-05-29 04:34:01,raft,sintel,pgd,inf,0.0157,True,zero,epe,2024-05-29 05:09:58,00:35:56,sintel-final,7.974341204026705,0.32082108018077354,0.6541335784263813,0.7386740351600821,34.58664121685906,7.9743408645493385,7.473413252578574,7.473412925067942,0.0,0.2232866203990017,7.706958137831931,7.70695778913617,0.23111717345129956,,,,,,,,,,,3.0,0.01,,,,,,,ground_truth,,,,,
3236,2024-05-29 04:34:01,raft,sintel,pgd,inf,0.0157,True,negative,epe,2024-05-29 05:10:04,00:36:03,sintel-final,19.58686757946564,0.2148884710304021,0.4926135952231331,0.5716328025155598,50.73862154216405,19.586866716143035,8.612505204968448,8.612504839439099,0.06973985770026041,-0.06973985770026041,8.818325236482648,8.818324868433987,-0.057476636152499774,,,,,,,,,,,3.0,0.01,,,,,,,ground_truth,,,,,
3237,2024-05-29 04:38:02,raft,sintel,pgd,inf,0.0157,False,,epe,2024-05-29 05:14:13,00:36:11,sintel-final,13.195535013242827,0.005119450483554678,0.10610792134130484,0.2640535936131635,89.3233757092332,13.195534448687786,,,,,,,,,,,,,,,,,0.47701168556001633,3.0,0.01,,,,,,,ground_truth,,,,,
3238,2024-05-29 05:11:46,raft,sintel,cospgd,inf,0.0157,True,negative,epe,2024-05-29 05:47:50,00:36:03,sintel-final,19.8733564914418,0.20173614669999013,0.47439231651938124,0.5602121260796474,52.56076162605118,19.873355628061937,8.309124322033753,8.309123934517677,0.02853983033225468,-0.02853983033225468,8.522438633224349,8.522438268954655,-0.021963427767814445,,,,,,,,,,,3.0,0.01,,,,,,,ground_truth,,,,,
3239,2024-05-29 05:12:06,raft,sintel,cospgd,inf,0.0157,False,,epe,2024-05-29 05:48:02,00:35:55,sintel-final,12.843799195532382,0.004781788117869384,0.10634520673089594,0.2694177738340316,89.30529840489515,12.843798668996058,,,,,,,,,,,,,,,,,0.4899655746333623,3.0,0.01,,,,,,,ground_truth,,,,,
3240,2024-05-29 05:12:06,raft,sintel,cospgd,inf,0.0157,True,zero,epe,2024-05-29 05:48:12,00:36:05,sintel-final,7.817805559072897,0.3702424003579632,0.669935807636634,0.7382534166730925,33.00641802594148,7.817805250027681,7.456679474551671,7.456679149617608,0.0,0.24513696367295698,7.692426808572067,7.692426475965553,0.24976101452256594,,,,,,,,,,,3.0,0.01,,,,,,,ground_truth,,,,,
3241,2024-05-29 05:16:06,raft,sintel,bim,inf,0.0314,True,negative,epe,2024-05-29 05:51:58,00:35:52,sintel-final,23.767175156605234,0.14777890806340832,0.3845996003953843,0.4817618827013891,61.54003612701419,23.76717412517577,10.9566377700234,10.956637297652296,-0.2302911690188376,0.2302911690188376,11.19780148106281,11.197801058276356,0.2285775699539,,,,,,,,,,,3.0,0.01,,,,,,,ground_truth,,,,,
3242,2024-05-29 05:50:09,raft,sintel,bim,inf,0.0314,True,zero,epe,2024-05-29 06:25:49,00:35:40,sintel-final,12.239824423471628,0.2209611672269528,0.5442753212512377,0.6347542536098101,45.572467428612846,12.239823900427988,9.827344365010001,9.82734393128744,0.0,0.4404345115326438,10.070883198384479,10.07088277748751,0.43805536404556233,,,,,,,,,,,3.0,0.01,,,,,,,ground_truth,,,,,
3243,2024-05-29 03:13:40,raft,sintel,pgd,two,0.005,True,zero,epe,2024-05-29 06:26:05,03:12:24,sintel-final,13.31692200078916,0.20796693034737113,0.4456432473791711,0.5504860768553707,55.43567356627567,13.31692139087218,0.02577229130319919,0.02577228971232259,0.0,0.9995049427725968,1.2152929626491125,1.2152929114719977,0.926439545569113,,,,,,,,,,,20.0,0.0,,,,,,,ground_truth,,,,,
3244,2024-05-29 05:50:11,raft,sintel,pgd,inf,0.0314,True,negative,epe,2024-05-29 06:26:06,00:35:54,sintel-final,18.914097596256923,0.2233358496162581,0.5147870825376711,0.5899983863082408,48.51743972481843,18.914096744786537,9.71618151882311,9.71618108172238,0.17713610792785747,-0.17713610792785747,9.919059560576043,9.91905916492946,-0.16305577160272117,,,,,,,,,,,3.0,0.01,,,,,,,ground_truth,,,,,
3245,2024-05-29 05:50:11,raft,sintel,bim,inf,0.0314,False,,epe,2024-05-29 06:26:08,00:35:57,sintel-final,17.06733919289339,0.0555716767869877,0.2360673398796561,0.39417643125252183,76.1897584381983,17.067338457368635,,,,,,,,,,,,,,,,,0.5201959109764035,3.0,0.01,,,,,,,ground_truth,,,,,
3246,2024-05-29 05:54:12,raft,sintel,pgd,inf,0.0314,True,zero,epe,2024-05-29 06:30:08,00:35:55,sintel-final,7.6827892385688,0.30193930988998263,0.6862434290715755,0.7636935557185149,31.375655593452517,7.68278890390103,8.365593680501785,8.365593303406502,0.0,0.12078811606362294,8.588470085324518,8.588469729185334,0.12786052173389817,,,,,,,,,,,3.0,0.01,,,,,,,ground_truth,,,,,
3247,2024-05-29 03:35:50,raft,sintel,pgd,two,0.005,False,,epe,2024-05-29 06:46:42,03:10:51,sintel-final,1.2181151533171921,0.8861738523892435,0.9460923640159434,0.9627798745456965,4.936464099872091,1.2181151012042815,,,,,,,,,,,,,,,,,0.9263904137424158,20.0,0.0,,,,,,,ground_truth,,,,,
3248,2024-05-29 06:28:14,raft,sintel,pgd,inf,0.0314,False,,epe,2024-05-29 07:04:00,00:35:46,sintel-final,15.423852833959486,0.0023808148630463993,0.04387888595326307,0.1711431206122361,95.560066831444,15.423852176647937,,,,,,,,,,,,,,,,,0.41742618158106837,3.0,0.01,,,,,,,ground_truth,,,,,
3249,2024-05-29 06:28:13,raft,sintel,cospgd,inf,0.0314,True,zero,epe,2024-05-29 07:04:07,00:35:53,sintel-final,7.488281071672751,0.3539334630848951,0.7000369908212167,0.7650384538608833,29.996300269966795,7.488280707317172,8.2966525953739,8.29665222984455,0.0,0.16844799775489552,8.517136453837873,8.517136109264623,0.17168069145249473,,,,,,,,,,,3.0,0.01,,,,,,,ground_truth,,,,,
3250,2024-05-29 06:29:00,raft,sintel,cospgd,inf,0.0314,True,negative,epe,2024-05-29 07:05:05,00:36:05,sintel-final,18.945416247552686,0.2226415849298232,0.4993705113543525,0.5785896223337903,50.06235048624326,18.945415541629856,9.50953191690555,9.509531514674396,0.16231304778424238,-0.16231304778424238,9.708536274036916,9.708535869859023,-0.15575265604969094,,,,,,,,,,,3.0,0.01,,,,,,,ground_truth,,,,,
3251,2024-05-29 06:32:27,raft,sintel,cospgd,inf,0.0314,False,,epe,2024-05-29 07:08:27,00:35:59,sintel-final,15.266066681296635,0.0022480930262604353,0.04260519308875794,0.1732047788580069,95.69717081090101,15.26606612750593,,,,,,,,,,,,,,,,,0.43849841572868115,3.0,0.01,,,,,,,ground_truth,,,,,
3252,2024-05-29 05:09:19,raft,sintel,cospgd,two,0.005,True,negative,epe,2024-05-29 08:22:01,03:12:42,sintel-final,26.632711422489194,0.14226589296349473,0.29547465275551804,0.4061414623112707,70.45253375639261,26.63271029323597,0.01940924481867142,0.019409244194165703,-0.9995621561317004,0.9995621561317004,1.2174385046509455,1.2174384531696523,0.9263966804966116,,,,,,,,,,,20.0,0.0,,,,,,,ground_truth,,,,,
3253,2024-05-29 05:16:44,raft,sintel,cospgd,two,0.005,True,zero,epe,2024-05-29 08:27:38,03:10:54,sintel-final,13.31536686434755,0.20796882939695827,0.4456450892707852,0.5504885022797832,55.43549001637728,13.315366296958283,0.016188910752154784,0.016188909748803024,0.0,0.9995499226934743,1.2175977399141513,1.2175976934535904,0.9263968521891937,,,,,,,,,,,20.0,0.0,,,,,,,ground_truth,,,,,
3254,2024-05-29 06:28:59,raft,sintel,cospgd,two,0.005,False,,epe,2024-05-29 09:41:11,03:12:11,sintel-final,1.2221454048205407,0.8861857325153553,0.9461045202930654,0.96279168124673,4.934394664134055,1.2221453557583601,,,,,,,,,,,,,,,,,0.9263845085310433,20.0,0.0,,,,,,,ground_truth,,,,,
1464,2024-05-29 09:53:26,pwcnet,sintel,bim,inf,0.0039,True,negative,epe,2024-05-29 10:17:58,00:24:32,sintel-clean,22.13711953300564,0.19716881325653934,0.3992166394041292,0.49485676815022295,60.07738138921559,22.137118554624884,5.444080888824207,5.444080644823059,-0.5127560395915057,0.5127560395915057,6.001859272419548,6.001859003368418,0.5026117832386261,,,,,,,,,,,20.0,0.01,,,,,,,ground_truth,,,,,
1465,2024-05-29 09:53:26,pwcnet,sintel,bim,inf,0.0039,True,zero,epe,2024-05-29 10:18:16,00:24:50,sintel-clean,10.1116473496132,0.3429062520089649,0.5709687334758806,0.6469541481786456,42.90312596083784,10.111646926769492,4.502535585281828,4.502535401457897,0.0,0.7610336100695141,5.102552352875729,5.102552112768065,0.7428498000486268,,,,,,,,,,,20.0,0.01,,,,,,,ground_truth,,,,,
1466,2024-05-29 10:20:39,pwcnet,sintel,bim,inf,0.0039,False,,epe,2024-05-29 10:44:45,00:24:05,sintel-clean,9.509587233508583,0.31517366989802903,0.6419730917456686,0.7627759505238645,35.54517159544425,9.509586810378588,,,,,,,,,,,,,,,,,0.6254867204459604,20.0,0.01,,,,,,,ground_truth,,,,,
1467,2024-05-29 10:20:40,pwcnet,sintel,pgd,inf,0.0039,True,negative,epe,2024-05-29 10:45:07,00:24:26,sintel-clean,24.28392254905444,0.11412504537652288,0.3390722640539845,0.44060282409315193,66.09248107605634,24.283921588852817,3.247618904832919,3.247618745400514,-0.8050126195755518,0.8050126195755518,3.92487686660631,3.9248766997591105,0.7713219823099237,,,,,,,,,,,20.0,0.01,,,,,,,ground_truth,,,,,
1468,2024-05-29 10:46:43,pwcnet,sintel,pgd,inf,0.0039,True,zero,epe,2024-05-29 11:10:56,00:24:12,sintel-clean,11.91644611619735,0.22142116947913576,0.49458116002233643,0.593678235571257,50.541882555439976,11.91644559372628,3.0936351261038144,3.0936349964737317,0.0,0.8513619959583429,3.8571004478205406,3.857100290248992,0.8143239576337317,,,,,,,,,,,20.0,0.01,,,,,,,ground_truth,,,,,
1469,2024-05-29 10:46:45,pwcnet,sintel,pgd,inf,0.0039,False,,epe,2024-05-29 11:11:13,00:24:28,sintel-clean,5.160838960341601,0.49088794748611053,0.824457664003347,0.8768709341384378,17.22667475727317,5.160838745512948,,,,,,,,,,,,,,,,,0.7529494314369282,20.0,0.01,,,,,,,ground_truth,,,,,
1470,2024-05-29 11:12:51,pwcnet,sintel,cospgd,inf,0.0039,True,negative,epe,2024-05-29 11:37:02,00:24:11,sintel-clean,24.220150707549024,0.12609634682185522,0.33680345060299444,0.43942168320570235,66.31952198767833,24.220149611991605,3.3191960441676844,3.319195888342477,-0.8121694494709802,0.8121694494709802,4.032055275985304,4.032055127632148,0.785094334070475,,,,,,,,,,,20.0,0.01,,,,,,,ground_truth,,,,,
1471,2024-05-30 01:32:14,pwcnet,sintel,cospgd,inf,0.0039,True,zero,epe,2024-05-30 01:57:30,00:25:15,sintel-clean,11.92039435953045,0.2269831176034242,0.4937890977469283,0.5931037305116172,50.62108837100384,11.920393847709201,2.9467220944240617,2.946721963562952,0.0,0.8416182957696984,3.766811124644064,3.7668109754893093,0.8109633126488451,,,,,,,,,,,20.0,0.01,,,,,,,ground_truth,,,,,
1472,2024-05-30 01:59:28,pwcnet,sintel,cospgd,inf,0.0039,False,,epe,2024-05-30 02:23:51,00:24:23,sintel-clean,4.946025428465075,0.4859325825473818,0.8256897070122154,0.8778335927957874,17.1003999577837,4.946025201440659,,,,,,,,,,,,,,,,,0.7567309228619283,20.0,0.01,,,,,,,ground_truth,,,,,
1473,2024-05-30 02:25:59,pwcnet,sintel,bim,inf,0.0078,True,negative,epe,2024-05-30 02:50:11,00:24:11,sintel-clean,21.299504135974203,0.20617309901429592,0.42302422260686035,0.5155568962323295,57.69660589518614,21.29950327339594,7.25086262865094,7.25086232896726,-0.3290674214744064,0.3290674214744064,7.724692286835853,7.724692002153534,0.3300780780876447,,,,,,,,,,,20.0,0.01,,,,,,,ground_truth,,,,,
1474,2024-05-30 02:38:20,pwcnet,sintel,bim,inf,0.0078,True,zero,epe,2024-05-30 03:02:32,00:24:12,sintel-clean,9.980310982259619,0.33666493192794206,0.5938292097865145,0.6683669761887472,40.617078228527376,9.980310565971847,5.880875678845716,5.880875424137491,0.0,0.6584000383941215,6.451170904663867,6.45117062270126,0.6483025581389844,,,,,,,,,,,20.0,0.01,,,,,,,ground_truth,,,,,
1475,2024-05-30 02:38:20,pwcnet,sintel,bim,inf,0.0078,False,,epe,2024-05-30 03:02:54,00:24:33,sintel-clean,14.220095432686417,0.22336889027217965,0.516495373525892,0.6480745895838188,48.16071995671957,14.220094804232447,,,,,,,,,,,,,,,,,0.5401705597819426,20.0,0.01,,,,,,,ground_truth,,,,,
1476,2024-05-30 02:38:20,pwcnet,sintel,pgd,inf,0.0078,True,negative,epe,2024-05-30 03:03:05,00:24:44,sintel-clean,22.223005503559204,0.16588729851622566,0.391749975959699,0.4884591900775256,60.82457874926822,22.22300444584873,6.108521898988345,6.108521654643655,-0.5090270699781305,0.5090270699781305,6.691810909769606,6.691810609456098,0.4896406013752074,,,,,,,,,,,20.0,0.01,,,,,,,ground_truth,,,,,
407,2024-05-30 03:05:27,gmflownet,kitti,bim,inf,0.0039,True,zero,epe,2024-05-30 03:15:31,00:10:03,kitti-2015,32.74303462326527,0.14216090350094418,0.20346128436933214,0.2547608454618603,79.65387156963348,26.53089222341776,4.720059929937125,4.720059968531132,0.0,0.7881971252383664,4.194919385761023,20.73330347210169,0.1770621084002778,,,,,,,,,,,3.0,0.01,,,,,,,ground_truth,,,,,
408,2024-05-30 03:05:28,gmflownet,kitti,bim,inf,0.0039,True,negative,epe,2024-05-30 03:15:32,00:10:04,kitti-2015,69.39558475136756,0.10675526437020835,0.14427543099503054,0.1717823685321855,85.57245329856873,57.444608586132524,4.7707500649988654,4.770750090777874,-0.767041620053351,0.767041620053351,4.2010043385624884,20.740876298248768,0.1752796997083351,,,,,,,,,,,3.0,0.01,,,,,,,ground_truth,,,,,
409,2024-05-30 03:05:28,gmflownet,kitti,bim,inf,0.0039,False,,epe,2024-05-30 03:15:33,00:10:05,kitti-2015,5.203681693375111,0.2852286447613733,0.6033605812024325,0.7265902197640389,37.577484011650085,29.871143887043,,,,,,,,,,,,,,,,,0.18185784857254475,3.0,0.01,,,,,,,ground_truth,,,,,
410,2024-05-30 03:05:27,gmflownet,kitti,pgd,inf,0.0039,True,negative,epe,2024-05-30 03:15:36,00:10:08,kitti-2015,70.65631245732307,0.10213693337974745,0.13856916388900573,0.1665066868445956,86.14308352470398,58.743831113278866,3.4750210872292517,3.4750211080908775,-0.81122128332383,0.81122128332383,2.9753973840177057,21.482172725945713,0.18024532648734748,,,,,,,,,,,3.0,0.01,,,,,,,ground_truth,,,,,
1477,2024-05-30 02:52:24,pwcnet,sintel,pgd,inf,0.0078,True,zero,epe,2024-05-30 03:16:39,00:24:14,sintel-clean,10.603923551459134,0.2857254553221211,0.5610302285724443,0.6410341279593437,43.896976598145166,10.603923094833734,5.258706430365098,5.258706202481826,0.0,0.7306003801141733,5.879207333845089,5.879207099062336,0.7043791983578994,,,,,,,,,,,20.0,0.01,,,,,,,ground_truth,,,,,
411,2024-05-30 03:18:42,gmflownet,kitti,pgd,inf,0.0039,False,,epe,2024-05-30 03:28:10,00:09:27,kitti-2015,3.6744933408498763,0.35120243053825106,0.7094095784612,0.8287936353497207,26.345570758879184,28.17820910036564,,,,,,,,,,,,,,,,,0.1821591067686677,3.0,0.01,,,,,,,ground_truth,,,,,
412,2024-05-30 03:18:42,gmflownet,kitti,pgd,inf,0.0039,True,zero,epe,2024-05-30 03:28:10,00:09:27,kitti-2015,34.00969441503286,0.12771125626781668,0.19126296160840867,0.24180136473296443,80.87370373725891,27.819470111727714,3.440006477534771,3.440006500184536,0.0,0.8125043309293687,2.9602308133244515,21.51264092922211,0.18047268073074518,,,,,,,,,,,3.0,0.01,,,,,,,ground_truth,,,,,
413,2024-05-30 03:18:45,gmflownet,kitti,cospgd,inf,0.0039,True,negative,epe,2024-05-30 03:28:12,00:09:26,kitti-2015,70.62431488513947,0.10514326844114748,0.13781747941771755,0.16621994502705092,86.21825212001801,58.72417200356722,3.4247365661710503,3.424736593440175,-0.89670390997082,0.89670390997082,2.930857284069061,21.455836412645876,0.1808569118147716,,,,,,,,,,,3.0,0.01,,,,,,,ground_truth,,,,,
414,2024-05-30 03:18:45,gmflownet,kitti,cospgd,inf,0.0039,True,zero,epe,2024-05-30 03:28:14,00:09:28,kitti-2015,33.9679230940342,0.12989893601266886,0.19151275017469743,0.24210675946669652,80.84872490167618,27.811198835596443,3.379775191061199,3.379775220565498,0.0,0.9010813143849373,2.92324951633811,21.502038558349014,0.18088521112687886,,,,,,,,,,,3.0,0.01,,,,,,,ground_truth,,,,,
415,2024-05-30 03:30:51,gmflownet,kitti,bim,inf,0.0078,True,zero,epe,2024-05-30 03:40:16,00:09:24,kitti-2015,30.532163688540457,0.13141587502885158,0.22622281820265924,0.2823051087418571,77.37771785020828,24.67190361455083,6.752657235860824,6.752657275199891,0.0,0.7659060922078789,6.53832805454731,19.79168914347887,0.1700944828009233,,,,,,,,,,,3.0,0.01,,,,,,,ground_truth,,,,,
416,2024-05-30 03:30:50,gmflownet,kitti,bim,inf,0.0078,True,negative,epe,2024-05-30 03:40:16,00:09:25,kitti-2015,67.12169100105763,0.09290324441200028,0.15363435573943207,0.18169930070384,84.6365413570404,55.540696913599966,6.8192700266838076,6.819270069003105,-0.7299529244704172,0.7299529244704172,6.579464620053768,19.819526738524438,0.16548464776482433,,,,,,,,,,,3.0,0.01,,,,,,,ground_truth,,,,,
418,2024-05-30 03:30:51,gmflownet,kitti,bim,inf,0.0078,False,,epe,2024-05-30 03:40:18,00:09:27,kitti-2015,9.480486944317818,0.11334070016891928,0.4034597410913557,0.527796820178628,58.340289202928545,34.12020800590515,,,,,,,,,,,,,,,,,0.18088303667027503,3.0,0.01,,,,,,,ground_truth,,,,,
417,2024-05-30 03:30:50,gmflownet,kitti,cospgd,inf,0.0039,False,,epe,2024-05-30 03:40:18,00:09:27,kitti-2015,3.647400670051575,0.34345002406043934,0.7087720574252308,0.828622279856354,26.34555752299726,28.121509261727333,,,,,,,,,,,,,,,,,0.18225588310044258,3.0,0.01,,,,,,,ground_truth,,,,,
419,2024-05-30 03:18:45,gmflownet,kitti,bim,inf,0.0039,True,negative,epe,2024-05-30 03:45:18,00:26:32,kitti-2015,68.91468998670578,0.11117737611732081,0.1438319006006259,0.17186222396911036,85.61680952072143,56.95036340147257,5.25568723730743,5.255687258616089,-0.8313028761092573,0.8313028761092573,4.681152031570673,20.511763994768263,0.1741247079707682,,,,,,,,,,,10.0,0.01,,,,,,,ground_truth,,,,,
420,2024-05-30 03:42:59,gmflownet,kitti,pgd,inf,0.0078,False,,epe,2024-05-30 03:52:35,00:09:36,kitti-2015,8.470944597125053,0.1289935135532869,0.4523171965358779,0.579095881190151,53.3493092828989,33.21182633817196,,,,,,,,,,,,,,,,,0.18092545981053262,3.0,0.01,,,,,,,ground_truth,,,,,
421,2024-05-30 03:42:58,gmflownet,kitti,pgd,inf,0.0078,True,negative,epe,2024-05-30 03:52:36,00:09:37,kitti-2015,67.86234245955944,0.08964986021456298,0.14764732823291524,0.17653619120026634,85.23525165081024,56.183122188448905,6.193036557734013,6.193036605119705,-0.7554270375845954,0.7554270375845954,5.839296528697014,20.110159803330898,0.17069561690557747,,,,,,,,,,,3.0,0.01,,,,,,,ground_truth,,,,,
422,2024-05-30 03:42:58,gmflownet,kitti,pgd,inf,0.0078,True,zero,epe,2024-05-30 03:52:36,00:09:37,kitti-2015,31.22895510137081,0.12523047067058543,0.21300714572469587,0.2670483422325924,78.6992853307724,25.24359333574772,6.161323703527451,6.161323733925819,0.0,0.785335280764848,5.822863471806049,20.072177878916264,0.17475821770261973,,,,,,,,,,,3.0,0.01,,,,,,,ground_truth,,,,,
423,2024-05-30 03:42:59,gmflownet,kitti,cospgd,inf,0.0078,True,negative,epe,2024-05-30 03:52:39,00:09:40,kitti-2015,67.76007568359375,0.10840631108037996,0.14752455358183397,0.1762624796201544,85.24753668785095,56.06803442522883,6.151675376668573,6.151675419509411,-0.8358026554435491,0.8358026554435491,5.826260391622782,19.99660470739007,0.17228832305409014,,,,,,,,,,,3.0,0.01,,,,,,,ground_truth,,,,,
424,2024-05-30 03:55:06,gmflownet,kitti,bim,inf,0.0157,True,negative,epe,2024-05-30 04:04:31,00:09:25,kitti-2015,65.11029043734074,0.06203810825072196,0.15818339094607836,0.18935438442536906,84.18166092157364,54.09722130835056,8.76287043273449,8.762870480716229,-0.6987581444997341,0.6987581444997341,8.993955571651458,19.358811886310576,0.15785615930333732,,,,,,,,,,,3.0,0.01,,,,,,,ground_truth,,,,,
427,2024-05-30 03:55:06,gmflownet,kitti,cospgd,inf,0.0078,False,,epe,2024-05-30 04:04:34,00:09:28,kitti-2015,8.486694239377975,0.12029805097845384,0.4486696900706738,0.5781229834165424,53.681852245032786,33.17409921884537,,,,,,,,,,,,,,,,,0.18107215127442033,3.0,0.01,,,,,,,ground_truth,,,,,
425,2024-05-30 03:55:06,gmflownet,kitti,bim,inf,0.0157,True,zero,epe,2024-05-30 04:04:34,00:09:27,kitti-2015,28.644793691635133,0.09955061040598594,0.24306718680934863,0.30438320693327114,75.69327612400055,23.364305468797685,8.617606586813928,8.617606635391713,0.0,0.7495789604913443,8.893739545345307,19.338728689551353,0.1654043829953298,,,,,,,,,,,3.0,0.01,,,,,,,ground_truth,,,,,
426,2024-05-30 03:55:06,gmflownet,kitti,cospgd,inf,0.0078,True,zero,epe,2024-05-30 04:04:34,00:09:28,kitti-2015,31.132761879861356,0.14566790490420317,0.214146299097265,0.2674557375209406,78.58537003993987,25.173225642889737,6.095014368072152,6.095014393627643,0.0,0.860348842125386,5.807320953607559,20.016978501826525,0.1748418773477897,,,,,,,,,,,3.0,0.01,,,,,,,ground_truth,,,,,
428,2024-05-30 03:46:59,gmflownet,kitti,bim,inf,0.0039,True,zero,epe,2024-05-30 04:13:39,00:26:40,kitti-2015,32.33587671160698,0.14328278023363963,0.20636117738667964,0.2584398771476117,79.36388221025467,26.1479553514719,5.05862898722291,5.058629004731774,0.0,0.8792507606837898,4.6013532640039925,20.520125343725084,0.17964158405084163,,,,,,,,,,,10.0,0.01,,,,,,,ground_truth,,,,,
429,2024-05-30 04:07:14,gmflownet,kitti,bim,inf,0.0157,False,,epe,2024-05-30 04:16:40,00:09:26,kitti-2015,15.826730415225029,0.03991423861785734,0.2455725215142593,0.35820001261308787,74.3752701663971,40.140308583974836,,,,,,,,,,,,,,,,,0.17930857505649328,3.0,0.01,,,,,,,ground_truth,,,,,
430,2024-05-30 04:07:14,gmflownet,kitti,pgd,inf,0.0157,True,negative,epe,2024-05-30 04:16:41,00:09:27,kitti-2015,64.47670406818389,0.09947770217728703,0.16904217784725917,0.19956185175600694,83.09578205108643,53.14257973641157,9.311141271293163,9.311141343116761,-0.6178134470604709,0.6178134470604709,9.285905596613883,18.74209621578455,0.15052534257993103,,,,,,,,,,,3.0,0.01,,,,,,,ground_truth,,,,,
431,2024-05-30 04:07:14,gmflownet,kitti,pgd,inf,0.0157,True,zero,epe,2024-05-30 04:16:43,00:09:28,kitti-2015,28.03846380263567,0.14811528705336058,0.2694440757502161,0.3266205620765686,73.05559229969978,22.514924059510232,9.014322670400142,9.01432269513607,0.0,0.7049671022825578,9.130074335932731,18.665473933517934,0.15905183194205164,,,,,,,,,,,3.0,0.01,,,,,,,ground_truth,,,,,
432,2024-05-30 04:07:14,gmflownet,kitti,pgd,inf,0.0157,False,,epe,2024-05-30 04:16:45,00:09:30,kitti-2015,13.828685610294341,0.03279950862135592,0.22945371712557971,0.354532853635028,75.96360408306121,39.185839660167694,,,,,,,,,,,,,,,,,0.17940369015559554,3.0,0.01,,,,,,,ground_truth,,,,,
433,2024-05-30 04:19:21,gmflownet,kitti,bim,inf,0.0314,True,negative,epe,2024-05-30 04:28:49,00:09:27,kitti-2015,64.54571095645427,0.04234558921914413,0.149733533922481,0.18730373534093814,85.02664656162261,54.23247007191181,9.880298361778259,9.880298435688019,-0.6853733669733628,0.6853733669733628,10.76402750313282,20.074131912589074,0.1542697730474174,,,,,,,,,,,3.0,0.01,,,,,,,ground_truth,,,,,
434,2024-05-30 04:19:21,gmflownet,kitti,cospgd,inf,0.0157,False,,epe,2024-05-30 04:28:49,00:09:27,kitti-2015,13.879266825914383,0.02929849329007993,0.2181558538763784,0.3511558859329671,77.06023469924926,39.206548643112185,,,,,,,,,,,,,,,,,0.1796249694051221,3.0,0.01,,,,,,,ground_truth,,,,,
435,2024-05-30 04:19:22,gmflownet,kitti,cospgd,inf,0.0157,True,zero,epe,2024-05-30 04:28:50,00:09:28,kitti-2015,27.951784344315527,0.15310048857790207,0.27135869406047275,0.32962468366138636,72.86413058876991,22.442181612849236,9.019988217502833,9.019988279491663,0.0,0.7719630048400723,9.18530172765255,18.61476696521044,0.15806884885765612,,,,,,,,,,,3.0,0.01,,,,,,,ground_truth,,,,,
436,2024-05-30 04:19:22,gmflownet,kitti,cospgd,inf,0.0157,True,negative,epe,2024-05-30 04:28:50,00:09:28,kitti-2015,64.38145274221897,0.10855104576447502,0.1667673460837432,0.19879296503975638,83.32326530694962,53.155488301813605,9.183008980154991,9.183009012192487,-0.7057427351083606,0.7057427351083606,9.297484798133373,18.685314234495163,0.15128004000987857,,,,,,,,,,,3.0,0.01,,,,,,,ground_truth,,,,,
437,2024-05-30 04:31:28,gmflownet,kitti,bim,inf,0.0314,True,zero,epe,2024-05-30 04:40:55,00:09:26,kitti-2015,28.443295273780823,0.07095579091866966,0.23669513645989354,0.3043017351061508,76.3304863357544,23.768273782134056,9.55050756573677,9.55050762295723,0.0,0.7518518343300093,10.419034622907638,20.05914265573025,0.16467269167071208,,,,,,,,,,,3.0,0.01,,,,,,,ground_truth,,,,,
438,2024-05-30 04:31:28,gmflownet,kitti,bim,inf,0.0314,False,,epe,2024-05-30 04:40:55,00:09:26,kitti-2015,25.899865448474884,0.016027076723571555,0.13961842968827112,0.2317664324026555,85.01193021774291,49.894938468933105,,,,,,,,,,,,,,,,,0.17673553721047938,3.0,0.01,,,,,,,ground_truth,,,,,
439,2024-05-30 04:31:28,gmflownet,kitti,pgd,inf,0.0314,True,negative,epe,2024-05-30 04:40:55,00:09:27,kitti-2015,63.097863960862156,0.0903242127546082,0.17829884163576934,0.21196666200397885,82.17011602640152,51.8457878613472,10.752790264487267,10.752790323793889,-0.5162299439543858,0.5162299439543858,10.736744560599327,18.320567156374455,0.1371432885946706,,,,,,,,,,,3.0,0.01,,,,,,,ground_truth,,,,,
